ID_ENCUESTA;ID_VEHICULO;CANTIDAD;FACTOR_EXP_CAL
19671970;9;2;12.1864068183465
22185465;4;1;442.469874199097
22072159;1;1;175.959744860464
22128098;13;1;1199.41707508056
22069554;1;1;107.707869602542
22069554;4;1;107.707869602542
19636610;1;1;3.55773603400316
22130068;4;1;66.3972406044937
19539014;9;1;61.9384128437147
22220179;13;1;134.634837003177
22132061;4;1;426.020712069315
22139607;1;1;192.49440673225
22139607;4;1;192.49440673225
22220537;1;1;7.2918936091188
22890223;2;1;19.7926747918226
22143249;1;1;44.0402866121633
22143250;1;1;88.0805732243266
22143250;13;1;88.0805732243266
22220643;5;1;22.4391395005296
22221191;13;1;329.990411540999
20031318;1;1;19.2110612180147
22226969;1;1;17.9513116004237
22226969;4;1;17.9513116004237
23249042;1;1;15.9946589490798
19732245;2;1;21.0484115876603
22001387;5;1;188.656848495725
22145710;1;1;376.099393069233
22145710;13;1;376.099393069233
22241587;1;2;212.411296015561
20403356;13;1;4.49020625305919
22426412;1;2;142.928684141317
23146029;4;1;119.406927283776
23146029;13;2;119.406927283776
19538423;1;1;18.0653704127501
22890218;13;1;124.919530327616
22146131;1;1;81.2672833230349
22146131;2;1;81.2672833230349
22146131;5;1;81.2672833230349
20745016;4;1;15.0837414189981
19949542;9;1;21.3262119321064
20575344;1;1;73.5366003225667
22147488;2;1;11.9827337394889
22147488;13;2;11.9827337394889
23020701;1;1;23.3762157953375
19510696;2;1;14.7288586056948
20249353;1;1;5.41380142793993
22147492;13;1;8.08449074054475
22918834;13;2;17.1822264530138
19592274;9;2;9.47415249889487
19856147;13;1;15.0537966579575
20186184;4;1;51.1829086370554
19774368;1;1;93.0893244023954
19774368;13;2;93.0893244023954
19761560;1;1;21.3262119321064
19946615;4;2;21.3262119321064
19946615;9;2;21.3262119321064
22148526;1;1;38.4559041664926
22242807;1;1;88.6552181705835
20063755;9;1;93.5484959451567
20282503;1;1;5.80870691252306
19328470;13;1;7.38196288273815
19562108;11;1;13.6570281983251
19562108;13;3;13.6570281983251
19909293;13;1;4.78955333659647
22149719;1;1;162.53456664607
22149719;13;1;162.53456664607
19562150;13;2;11.3808568319376
19761612;9;2;18.2796102275198
19596283;1;1;4.94303608637993
22152118;1;1;4.59119227240813
19362789;1;1;15.5841438635583
19362789;13;1;15.5841438635583
22079380;1;2;138.490866395192
22079380;13;1;138.490866395192
22158287;1;1;87.9253298248504
22243602;13;2;101.467458923806
22243863;4;1;55.3310338370781
22244011;4;1;219.993607694
22259440;13;2;188.836525658097
22260914;1;1;250.732928712822
22260914;13;3;250.732928712822
19852012;9;2;35.6776851191701
22164206;1;1;147.489958066366
22164206;13;1;147.489958066366
22168019;13;1;167.40884715823
19558188;4;1;27.3581748460649
19558188;9;1;27.3581748460649
19410778;1;2;5.21647075618359
19899294;4;1;21.0484115876603
19899294;13;1;21.0484115876603
19730605;13;1;12.9610626258988
22982309;13;1;4.28494248285907
22262891;11;3;60.5553940917245
22262891;13;5;60.5553940917245
21574068;1;1;770.513356140219
21574068;2;2;770.513356140219
21574068;13;2;770.513356140219
19575647;9;1;16.0581070335557
23170248;13;1;2.52644066637196
19910224;1;1;17.8388425595851
19234000;4;1;87.3466496965981
22080228;13;1;446.423592421945
22080217;1;1;770.513356140219
22080217;13;1;770.513356140219
21578715;13;1;783.540402227568
22296219;13;2;94.8532008635625
22297648;4;1;41.4261036932854
22298211;1;1;109.906662281063
22298211;4;1;109.906662281063
19979623;1;1;1.99564722358186
19979623;4;1;1.99564722358186
19979623;9;1;1.99564722358186
22170022;1;1;142.496156646275
22171746;1;1;135.269738192077
19455696;4;1;22.7984790383874
19455696;13;2;22.7984790383874
20136661;13;2;69.5653522457851
19454491;13;2;8.5287633053945
22176971;1;1;283.215061354081
22299995;4;1;179.753537760356
21605732;13;2;156.708080445514
21601086;1;1;31.0101034342688
19733501;1;1;22.4516390268376
21655556;1;1;96.9065732320899
21655556;13;1;96.9065732320899
19733502;13;2;67.3549170805128
20371921;1;1;4.24166023555746
19787323;4;1;41.6239659723651
20906697;4;1;14.5146281806699
19825029;4;1;45.5969580767748
20747694;13;2;59.3780243754679
20282934;13;1;7.1843300048947
19569479;4;1;11.2258195134188
19198357;13;4;291.15549898866
22239549;1;1;192.416712995386
22239549;2;1;192.416712995386
22239550;1;1;153.933370396309
22239550;4;1;153.933370396309
22177115;1;1;119.835691840237
22177115;6;1;119.835691840237
22177115;13;1;119.835691840237
19292670;1;1;45.9719208929464
19292670;4;1;45.9719208929464
19577221;1;1;72.1659825862637
19596519;1;1;14.8291082591398
18972288;1;1;64.6043821547266
19636022;1;1;3.55773603400316
19288686;1;1;75.4305872598365
19471990;13;1;5.17488877673187
18638663;2;1;446.667044645793
19872887;9;2;17.0609695456851
18972333;4;1;268.965282111231
19972346;1;1;24.9743795834191
23197525;1;1;15.9946589490798
22614305;13;2;40.4129502483077
19787328;4;1;38.4221224360294
19763438;1;2;120.497148600599
19763438;11;1;120.497148600599
19763438;13;2;120.497148600599
19983091;4;1;25.5914543185277
23200012;1;1;33.7066341676834
23200012;13;1;33.7066341676834
19229043;4;1;186.206733769314
20346302;11;2;7.84710087753876
20346302;13;1;7.84710087753876
19759637;4;1;48.1106550575092
19565204;9;2;24.160484361213
20099224;1;1;5.33660405100475
20251161;1;1;67.6348690960387
19772881;2;1;46.8269617189108
22763316;1;1;31.2179744792739
20755590;1;1;19.7926747918226
18784512;4;1;126.228359131649
18714147;1;1;121.377883437463
18714147;4;1;121.377883437463
19783700;9;2;42.0968231753205
19782865;13;2;8.74537153744142
19630077;1;1;7.76233316509781
19636589;8;1;44.9032780536752
19636589;9;1;44.9032780536752
19759655;13;1;53.174934537247
18591112;1;1;214.318397897332
18591112;11;1;214.318397897332
23040093;1;1;9.89633739591131
19323073;1;1;6.42027169991826
20377100;4;1;4.49020625305919
19980898;4;1;42.6524238642128
19872404;1;1;25.5914543185277
19201296;13;1;837.044235791148
19385770;13;2;12.1979521165823
22649096;2;1;146.621453651394
22978953;1;1;46.9236993085863
22978953;13;2;46.9236993085863
18742425;13;3;60.8075244623928
18674904;4;1;24.8847558755859
19578275;9;1;8.33211168807783
18740480;1;1;35.2222800900626
20651421;13;1;33.495295801546
23248861;4;1;15.9946589490798
19214929;1;1;54.5916560603738
19214929;13;2;54.5916560603738
19142503;1;1;77.4890161981378
18728000;4;1;338.466241200739
18728000;13;2;338.466241200739
19454566;4;1;17.8422879430858
19577699;1;1;37.4193983780627
19577699;9;1;37.4193983780627
19403384;1;1;9.27372578877082
19915769;1;1;11.89256170639
19915769;9;2;11.89256170639
19673230;1;1;19.8102697295626
18676460;13;1;41.9111677904605
22648647;13;1;69.3732766206086
19590406;1;1;67.3549170805128
19590406;4;1;67.3549170805128
19270430;4;1;52.5902914269343
19073466;1;1;1226.8156424581
19073466;4;1;1226.8156424581
19564520;1;2;10.6631059660532
19227483;1;1;43.6733248482991
19227483;4;1;43.6733248482991
19452546;13;1;14.7288586056948
19536993;1;1;10.2365817274111
19536993;9;2;10.2365817274111
18721536;1;1;31.85248752075
18721536;2;1;31.85248752075
18721536;13;2;31.85248752075
19352966;13;1;4.39281747889144
19493768;13;8;49.992670128467
19510230;4;1;18.2796102275198
19173879;4;1;53.853934801271
19173574;13;1;27.5471536344488
20603287;4;1;13.6074639193781
19200009;13;2;51.3803821744695
18770483;1;1;48.7603699938209
18739207;1;1;14.2198605003348
18787180;1;2;118.477321966685
19579570;9;2;5.41380142793993
19538996;9;3;77.0789137610672
22774820;13;1;107.515117778382
19759268;4;1;19.6857340911751
19759268;9;1;19.6857340911751
19764043;1;2;35.6776851191701
19230705;1;1;67.1897305358447
20928764;13;1;16.747647900773
20200865;4;1;3.99129444716372
19829922;1;1;22.4516390268376
19731376;4;1;19.6857340911751
19942452;4;1;63.9786357963193
20137745;6;1;27.1072989251076
20939491;1;1;36.2865704516748
20939491;13;2;36.2865704516748
20160436;9;1;24.9743795834191
20337054;4;1;25.5914543185277
20337054;13;2;25.5914543185277
18880821;1;1;125.771232330483
19764380;1;1;44.9032780536752
18793284;1;1;192.871483625248
19174602;13;1;378.685077394947
20201634;1;1;14.4927817178719
20201634;13;1;14.4927817178719
19673832;9;2;19.2110612180147
19562767;1;1;6.68763705804344
22739984;13;1;20.3304741938307
19721719;4;1;20.4731634548222
19721719;13;2;20.4731634548222
19940459;13;2;33.2991727778921
23179075;1;2;9.47990700022322
23179075;13;2;9.47990700022322
19407714;13;1;93.2665051570394
18740307;2;1;480.368237503485
18767974;4;1;215.061910385011
23206307;13;1;39.8156094009375
21752682;4;1;129.14836033023
19868145;9;1;51.1829086370554
22763735;4;1;51.720782249912
19564326;9;2;18.0653704127501
19578264;1;1;5.55474112538522
19578264;11;1;5.55474112538522
19578264;13;1;5.55474112538522
18860464;1;1;43.1031927199066
18860464;11;2;43.1031927199066
22241593;1;2;664.473317466287
19328764;13;1;37.3066020628158
19589245;1;1;18.7096991890313
19589245;9;2;18.7096991890313
20668449;1;1;15.5513873364321
20668449;13;1;15.5513873364321
20186181;1;1;19.6857340911752
18742543;1;1;173.678267180464
18787168;1;1;118.540516329265
19765597;2;1;13.8746553241217
19765597;9;4;13.8746553241217
19286610;11;1;32.3506109987401
19286610;13;1;32.3506109987401
20874800;1;1;15.5513873364321
20874800;4;1;15.5513873364321
18971361;1;1;60.9504624922762
21755618;13;1;1116.05898105486
19711038;1;1;14.2112287483423
22241594;1;3;166.118329366572
18569501;1;1;215.061910385011
18569501;13;1;215.061910385011
19947329;4;1;4.28494248285907
19950072;4;1;9.57910667319293
19710168;9;1;19.2110612180147
20086600;2;1;63.9786357963192
19980739;9;1;3.99129444716372
20575346;1;1;15.5513873364321
20378152;1;1;5.45356316000245
23088185;4;1;67.9164654584609
19760387;1;1;12.6322033318598
22242803;1;1;265.96565451175
22242803;2;1;265.96565451175
22242803;11;1;265.96565451175
20006907;1;1;18.2796102275198
20006907;9;1;18.2796102275198
19760810;4;1;42.0968231753205
22243100;4;1;23.4147542614222
19309902;5;1;124.780928137997
20300365;4;1;13.4709834161026
19978750;4;1;85.3048477284256
19673358;13;1;104.856230360207
19913958;4;1;21.0484115876603
19913958;9;1;21.0484115876603
19630945;1;1;12.0697830203227
19512813;9;2;77.7663757553931
19789475;1;1;44.9032780536752
20347368;13;1;4.61455344307899
19227564;1;1;87.3466496965981
19950076;1;1;4.78955333659647
19590412;9;1;112.258195134188
19949409;1;1;14.2112287483423
19949409;2;1;14.2112287483423
19949409;8;1;14.2112287483423
23121290;1;1;4.01677299950739
23121290;13;3;4.01677299950739
19980900;4;1;42.6524238642128
19980900;9;2;42.6524238642128
23197480;1;1;1.84177352333416
20024406;1;1;3.59216500244735
20024406;8;1;3.59216500244735
19419901;1;1;36.3944373735826
19537230;4;1;18.2796102275198
19537230;8;1;18.2796102275198
19537230;9;1;18.2796102275198
19434495;4;1;20.5186311345487
19434495;13;2;20.5186311345487
19912360;8;2;4.78955333659647
19912360;9;2;4.78955333659647
19453987;4;1;16.6642233761557
19856144;4;1;15.0537966579575
19472322;13;1;11.8756766941958
19733464;1;1;11.2258195134188
19806003;4;1;20.8119829861826
19433955;4;1;3.34845744376768
20269212;1;1;3.16243203022503
19338863;13;3;3.16243203022503
18676587;11;1;96.2472033661248
18676587;13;1;96.2472033661248
22243101;4;2;11.7073771307111
19763011;11;2;38.4221224360294
20936907;13;4;24.1910469677832
22818638;13;1;31.1027746728641
20348511;4;1;14.9972986900067
20348511;13;1;14.9972986900067
20518788;1;1;13.6074639193781
20518788;13;1;13.6074639193781
19089817;1;1;635.359632489372
20669249;13;1;27.2149278387561
19947496;9;3;8.45215294693494
19981332;1;1;7.98258889432744
20754509;4;2;18.1432852258374
19717845;9;2;38.3871814777915
20603291;1;1;13.6074639193781
20603291;11;2;13.6074639193781
22818640;13;1;16.747647900773
19595350;1;1;39.3714681823503
19271572;1;1;29.8850313456924
19271572;4;1;29.8850313456924
19560828;1;1;19.6857340911752
19769151;11;1;24.0553275287546
19769151;13;1;24.0553275287546
19725188;13;1;25.9057373386588
19329648;1;3;8.03354599901477
22818835;13;1;4.77524959357424
20283789;13;3;2.52644066637196
22078370;1;1;110.750369408103
19786614;8;1;23.2649584713888
19786614;9;2;23.2649584713888
19520044;1;1;14.2174746214043
19520044;4;1;14.2174746214043
19490606;9;3;32.8298098152779
20345681;13;2;5.98694167074558
19099955;1;1;174.802533134549
19099955;4;1;174.802533134549
22819155;13;3;12.5110610423574
19502487;1;2;4.90961953523161
22819158;1;1;5.39451133738557
22819158;4;1;5.39451133738557
22819158;13;1;5.39451133738557
19538588;9;1;59.0572022735254
19434405;13;1;19.2697284402668
19379779;13;2;19.5415534614749
19195338;1;1;346.559799539657
19195338;11;3;346.559799539657
23229186;1;1;66.3593490015625
23229186;13;1;66.3593490015625
19731380;4;1;21.3262119321064
19967100;4;1;11.89256170639
19967100;9;2;11.89256170639
20654635;4;1;39.5853495836452
20654635;11;1;39.5853495836452
22819159;1;3;10.1652370969154
22819159;4;1;10.1652370969154
22819159;13;1;10.1652370969154
19949548;4;1;21.3262119321064
19752860;4;1;31.9893178981596
19752860;9;1;31.9893178981596
19789087;9;1;46.8269617189108
22819160;1;1;9.03576630836921
22819160;4;1;9.03576630836921
19540273;1;1;2.58630854798474
18768760;1;1;160.122745834495
19711042;9;2;7.10561437417115
19323690;1;1;3.21013584995913
19979940;1;1;3.99129444716372
19979940;9;1;3.99129444716372
20021273;8;1;4.77524959357424
20021273;9;1;4.77524959357424
19253811;1;1;174.693299393196
19253811;4;1;174.693299393196
22819426;13;1;12.0955234838916
19506678;9;1;18.2796102275198
20059887;1;1;12.7957271592639
20059887;9;2;12.7957271592639
22819195;13;1;15.1744757759168
18770288;4;1;975.207399876418
18770288;11;1;975.207399876418
19356289;11;1;20.5186311345487
19397124;1;1;16.4149049076389
19547835;2;1;4.12521455211838
19362790;13;1;7.79207193177916
22083341;4;1;322.962101822531
19329840;4;1;54.7163496921298
19966941;1;1;17.8388425595851
19966941;9;3;17.8388425595851
19195832;13;2;87.7406793703397
19611637;4;1;9.4872960906751
20869809;1;1;54.4298556775122
19981041;9;1;17.9608250122368
19114743;1;2;29.3084432749501
19114743;13;3;29.3084432749501
20975009;4;1;87.0877690840196
20940667;1;1;16.747647900773
19908749;4;1;19.6857340911752
19908749;8;1;19.6857340911752
19908749;9;1;19.6857340911752
19538836;2;1;19.6857340911751
19538836;4;1;19.6857340911751
22820710;13;1;22.25694189305
19671089;1;1;36.5592204550396
19671089;8;1;36.5592204550396
19538405;1;1;5.21647075618359
19538405;13;2;5.21647075618359
19225952;13;1;39.7030225893628
19907516;1;1;8.98041250611838
22673574;1;1;6.25553052117868
18742341;1;1;121.377883437463
19434394;13;2;24.160484361213
19912596;4;1;5.45356316000245
18678826;4;1;208.482941013918
19538407;1;1;4.90961953523161
22437439;1;1;136.148492676294
22437439;11;1;136.148492676294
22437439;13;1;136.148492676294
22437444;1;1;272.296985352588
22437444;4;1;272.296985352588
22437444;13;1;272.296985352588
19769174;1;1;12.0276637643773
22442515;1;1;30.4402376771419
22442515;13;1;30.4402376771419
19249499;11;2;79.4060451787256
19249499;13;1;79.4060451787256
18793280;1;3;308.205342456088
18772495;1;1;113.286024541632
22446724;1;1;456.603565157128
22445962;1;1;18.3343010494676
22445962;2;1;18.3343010494676
22445962;6;1;18.3343010494676
19387616;2;1;3.55773603400316
19564323;2;1;24.160484361213
19564323;9;1;24.160484361213
22447812;4;1;5.64132339983617
19231147;13;1;174.693299393196
22453682;1;2;127.071926497874
22453682;13;1;127.071926497874
22453683;1;1;127.071926497874
19529754;1;2;22.7984790383874
19529754;4;1;22.7984790383874
18569797;4;1;334.817694316459
22463635;2;1;238.259862183514
22465718;1;1;146.621453651394
22465802;1;1;293.084432749501
22465802;13;1;293.084432749501
22465892;13;1;146.621453651394
22465016;1;1;13.7507257871007
22465016;4;1;13.7507257871007
22198421;4;1;75.7370154789893
18541914;4;1;209.261058947787
19436567;1;1;18.6533010314079
22218862;4;1;219.993607694
20542848;1;1;12.807024865297
22217397;1;1;179.094949080587
19271725;1;2;67.1897305358447
19271725;13;2;67.1897305358447
19270901;1;1;173.279899769829
19270901;4;1;173.279899769829
19270901;13;1;173.279899769829
22221721;13;1;157.284345540311
22219290;1;1;23.4209467064338
22219290;4;1;23.4209467064338
22219290;13;2;23.4209467064338
22221722;4;1;314.568691080622
22221729;1;1;387.161465945381
21881030;1;1;80.8815899073619
21881030;4;1;80.8815899073619
20021275;1;1;4.77524959357424
20021275;8;2;4.77524959357424
20021275;9;1;4.77524959357424
22189526;2;1;68.2205752134779
19569886;2;1;11.6881078976687
22221725;13;1;96.7903664863453
22496989;4;1;111.605898105486
21548508;1;2;402.626792487901
21548508;13;1;402.626792487901
19413735;4;1;6.67891879866785
19413735;11;2;6.67891879866785
22780065;1;1;1128.90873667302
22497848;4;2;193.580732972691
22497848;11;2;193.580732972691
22497848;13;1;193.580732972691
21880199;1;1;46.9236993085863
21880199;11;2;46.9236993085863
21880200;13;1;93.8473986171726
22499925;13;5;272.296985352588
21880213;1;3;67.6348690960387
21641603;13;1;89.5474745402935
19326693;13;1;1.89745921813502
22426833;4;1;127.071926497874
22426835;1;1;127.071926497874
22426835;13;2;127.071926497874
19564994;9;1;20.6461376145716
23245831;1;1;42.6524238642128
22298752;11;1;2.95148074654808
19330485;4;1;189.884021079561
19330485;13;2;189.884021079561
19085472;1;1;439.229228168619
19301265;11;2;167.769968576332
21773349;1;1;230.777904070963
19761558;9;1;21.3262119321064
19762892;1;1;15.6089872396369
19537231;4;1;18.2796102275198
19227556;4;1;109.183312120748
20691795;1;1;19.7926747918226
19727509;4;3;22.4516390268376
22077591;4;1;74.5297158051994
22077591;11;1;74.5297158051994
22077591;13;2;74.5297158051994
22078474;1;1;149.059431610399
22078474;4;1;149.059431610399
22078474;11;1;149.059431610399
22548588;1;1;205.470228304059
22548588;2;1;205.470228304059
22740506;13;4;224.602217936355
19872921;1;1;3.42110952614033
19756479;9;1;34.1219390913703
19075345;13;1;178.059685365247
20162124;1;1;27.7493106482434
20996623;1;1;5.1316642892105
22045680;1;1;599.708537540279
22114217;1;1;36.1960085463068
19251153;13;2;48.5259164981101
22594595;4;1;129.037146231007
19430522;1;1;8.03354599901477
18838266;4;1;626.832321782055
22594610;4;1;387.111438693021
19352575;1;1;16.4149049076389
19352575;4;1;16.4149049076389
19555642;9;2;68.3954371151622
22594627;1;1;272.296985352588
22150473;1;1;46.9236993085863
18589966;1;1;69.2061646762566
19202157;4;1;62.3904640689987
19202157;13;1;62.3904640689987
22594727;13;1;241.944649183138
19493157;1;1;5.21647075618359
19493157;13;1;5.21647075618359
22613567;13;2;87.9253298248504
19912581;9;1;2.78469106877318
20544633;13;2;19.7926747918226
22180155;1;1;4.59119227240813
22180155;5;1;4.59119227240813
22076386;13;1;260.434042553191
22494106;1;3;46.9236993085863
22494106;11;1;46.9236993085863
22595278;1;1;90.765661784196
22501274;2;1;167.769968576332
22577277;1;1;25.9057373386588
22577277;3;1;25.9057373386588
23270895;1;1;9.99819912667115
20283792;1;3;5.05288133274393
20283792;4;1;5.05288133274393
19539328;1;1;19.6857340911751
19577306;4;1;48.1106550575091
22218335;5;1;307.991050771599
22448564;1;1;279.616614293887
22448564;13;1;279.616614293887
19762050;9;1;42.0968231753205
23241000;1;1;387.111438693021
23200576;1;1;59.6348142966707
23200576;13;1;59.6348142966707
22502915;4;1;148.032325214411
22502915;11;3;148.032325214411
22502915;13;2;148.032325214411
19869201;4;1;3.42110952614033
22113926;4;1;6.64083167973319
22872908;1;2;775.252585856719
22872908;13;1;775.252585856719
19330279;13;2;22.7984790383874
22905461;4;1;107.530955192506
22905461;13;1;107.530955192506
21880211;1;1;92.5529787630004
22515398;13;2;276.508170495015
22648081;1;1;67.6348690960387
21529791;1;1;253.326500704489
21529791;11;1;253.326500704489
21529791;13;1;253.326500704489
22035277;13;1;179.513116004237
19908943;1;1;18.2796102275198
21604819;1;1;181.297260268287
18766563;1;1;150.521164889735
22076161;13;1;209.261058947787
19408007;13;1;54.7163496921298
22082871;13;4;553.963465580767
22082872;1;1;276.981732790383
22083609;1;1;241.944649183138
22763742;4;1;8.68611851633403
19411638;4;1;35.6845758861716
19411638;11;2;35.6845758861716
19411638;13;1;35.6845758861716
22239548;11;2;347.47156835653
23155117;1;1;0.341843982299958
22240266;1;1;101.467458923806
22240266;13;2;101.467458923806
22241592;1;1;166.118329366572
19774365;13;2;53.1019053054482
22933662;1;1;280.18667496008
22244108;1;1;62.945508552699
18770617;13;1;55.6691729323308
18785111;1;1;86.2063854398132
19433881;1;1;22.7984790383874
22496994;1;1;87.9253298248504
22497847;13;2;74.0161626072053
19520047;4;1;21.3262119321064
19801517;9;1;13.8746553241217
19761616;8;1;12.7957271592639
22523040;13;2;162.293604597834
23088383;4;1;54.9533311405315
22579257;13;1;48.95812254661
19764692;4;1;59.4308091886878
20517002;13;1;24.1910469677832
19121972;1;1;55.6479894023237
19540207;4;1;3.89603596588958
22594614;4;1;241.944649183138
18832684;1;1;129.037146231007
22594726;13;1;215.061910385011
22595276;1;1;90.765661784196
22595735;2;1;60.361127822267
22807796;13;1;73.2711081873753
22974066;1;1;33.9316801469052
19671363;4;1;25.5914543185277
23152378;1;1;72.4970629937209
23152378;4;1;72.4970629937209
22836984;1;1;79.9321180225912
22836984;13;2;79.9321180225912
21966616;13;2;603.444698078692
22594729;1;1;430.123820770023
22004299;5;1;769.977626928999
22006064;1;1;162.53456664607
18764068;1;1;439.229228168619
22010660;1;2;293.084432749501
22020026;2;1;243.801849969105
22026882;1;1;150.861174519673
22027203;11;1;188.162386308965
22027203;13;2;188.162386308965
22026881;1;1;50.2870581732243
22026881;4;1;50.2870581732243
22029218;1;1;109.906662281063
22033348;1;1;199.078047004688
22033821;1;1;134.634837003177
22033821;13;1;134.634837003177
22034749;13;1;673.174185015887
22037989;1;2;38.2284042716741
22037989;13;1;38.2284042716741
22039153;1;1;38.2284042716741
22039153;13;1;38.2284042716741
22896368;1;1;4.7836409867837
22039541;1;1;38.2284042716741
22039541;13;1;38.2284042716741
22044071;4;1;271.756809504352
22044074;11;1;1116.05898105486
22044077;13;3;372.019660351621
22044678;1;1;38.2284042716741
22044678;13;1;38.2284042716741
22044948;1;1;71.0034520115525
22045097;4;2;283.215061354081
22045097;13;1;283.215061354081
18579751;13;2;19.9078047004688
22046559;4;1;324.587209195669
22046957;1;1;161.296432788759
22047280;13;1;322.592865577517
22048369;13;3;1290.37146231007
22048759;13;1;304.379722105872
22048758;13;1;152.189861052936
22595273;1;1;127.071926497874
19714463;2;1;19.2110612180147
19536372;1;1;42.6524238642128
19170339;1;1;226.671354175492
19565246;1;1;77.766375755393
19565246;4;1;77.766375755393
18739995;1;1;292.562219962925
19227567;4;1;87.3466496965981
20517827;1;1;13.6074639193781
20517827;4;1;13.6074639193781
20517827;11;1;13.6074639193781
19454006;1;1;87.3466496965981
19454006;13;3;87.3466496965981
19410287;1;1;19.5100402833216
23166905;1;2;30.627391846875
19769178;9;1;12.0276637643773
20065137;9;1;56.129097567094
21601087;1;1;31.0101034342688
19199854;4;1;45.9719208929464
19564287;8;2;38.8831878776965
19564287;9;2;38.8831878776965
21802944;1;1;171.34529644008
21861289;1;1;219.813324562126
21861289;13;1;219.813324562126
21861293;13;1;109.906662281063
21861748;1;2;38.2284042716741
21861748;13;4;38.2284042716741
21880202;1;1;46.9236993085863
21880202;13;1;46.9236993085863
23163607;13;4;49.7695117511719
23182880;4;1;35.1221313921333
23093090;1;1;127.071926497874
21580970;1;1;125.366464356411
22606321;4;1;372.019660351621
19455244;13;5;27.3140563966502
19328763;4;1;55.9599030942236
22738981;4;1;59.8377053347455
19731378;8;1;21.3262119321064
21585739;4;1;172.278352412604
21585739;13;3;172.278352412604
19732045;9;1;99.8975183336763
21769725;1;1;352.439678227852
21769725;13;2;352.439678227852
18694306;7;1;31.4428080826208
19786539;9;1;27.7493106482434
21824071;4;1;362.650992111514
21855029;1;1;118.458096450615
21864599;13;3;84.6185648260199
21564950;1;1;43.0695881031511
21564950;4;1;43.0695881031511
19373326;1;1;4.03605596641725
21948055;13;1;243.801849969105
20816578;13;1;16.747647900773
22795076;2;1;67.6348690960387
22795076;11;2;67.6348690960387
21585736;13;1;172.278352412604
21961748;1;1;138.988627342612
21961752;2;1;968.886305467592
20347384;2;1;9.4872960906751
20347384;13;1;9.4872960906751
19789765;1;1;21.0484115876603
21548511;1;1;616.410684912175
21966608;1;1;105.666840270188
21966608;4;1;105.666840270188
21966609;13;1;193.722540495344
21966611;4;1;457.212582180976
19871894;9;1;17.8388425595851
19252289;13;1;36.3944373735826
20717725;1;1;21.7719422710049
21601090;1;1;31.0101034342688
21601090;13;3;31.0101034342688
20717726;13;1;19.7926747918226
19988210;1;1;3.99129444716372
19988210;9;1;3.99129444716372
19559102;8;2;26.2769024185456
21999315;1;1;1453.32945820139
22001385;1;1;406.336416615174
22002135;13;1;146.281109981463
22002421;1;1;132.718698003125
22003478;13;1;20.6603652258366
21655548;1;1;253.326500704489
19731002;4;1;39.6205394591252
19731002;8;1;39.6205394591252
19731002;9;2;39.6205394591252
22006061;1;1;243.801849969105
22026516;1;1;201.148232692897
22026516;13;1;201.148232692897
22039352;1;1;308.961885113543
19417922;1;1;7.25769844338586
22045436;1;1;38.2284042716741
22045436;13;1;38.2284042716741
19509647;4;2;18.2796102275198
20726661;4;1;19.7926747918226
20726661;11;2;19.7926747918226
20726661;13;2;19.7926747918226
20171463;9;2;6.84221905228067
19558187;8;2;49.2447147229168
19558187;9;1;49.2447147229168
19786542;9;1;55.4986212964868
22048067;1;1;553.016340990029
19561194;8;1;15.2129435054738
19561194;9;1;15.2129435054738
22048373;1;1;88.447308308935
23103676;1;1;2.67894330666787
19323074;4;1;6.42027169991826
19871063;9;2;4.78955333659647
22948283;11;1;36.1307408255002
22948283;13;2;36.1307408255002
19788174;4;1;23.2649584713888
19573954;1;1;5.56423547326249
19573954;11;1;5.56423547326249
19573954;13;1;5.56423547326249
19407718;1;1;82.0745245381947
19407718;4;1;82.0745245381947
19558176;1;1;48.4532866160449
19787322;13;3;41.6239659723651
19372085;13;1;39.0831069229498
18744266;4;1;120.972324591569
21774572;11;3;199.049795295374
20930669;1;1;27.2149278387561
20930669;13;2;27.2149278387561
23088786;4;1;44.8275470185385
19435052;1;1;25.6482889181858
19435052;13;1;25.6482889181858
22515395;13;1;106.20564800778
22298751;1;1;2.95148074654808
19271510;13;1;67.1897305358447
21921697;4;1;181.325496055757
21922071;4;2;219.993607694
21922071;11;1;219.993607694
19330754;1;1;3.21013584995913
19330754;11;1;3.21013584995913
19330754;13;1;3.21013584995913
22621047;5;1;87.9253298248504
20217306;4;1;15.0537966579575
20217306;9;2;15.0537966579575
21936903;1;1;120.688939615738
21936903;11;1;120.688939615738
21936903;13;1;120.688939615738
19439719;1;1;22.7984790383874
19439719;9;1;22.7984790383874
21939658;13;1;241.944649183138
18722018;11;2;152.982048231725
22795078;1;1;586.485814605574
22795078;13;2;586.485814605574
22426832;1;1;127.071926497874
18739220;5;1;292.562219962925
18739220;11;1;292.562219962925
19435051;11;2;20.5186311345487
19439706;1;1;4.12521455211838
20054459;8;3;12.6782294204024
20054459;9;1;12.6782294204024
19099941;1;2;199.341995239886
19536991;9;1;10.2365817274111
19562092;1;1;6.68763705804344
19761606;13;1;39.3714681823503
19806609;1;1;55.4986212964868
19981043;9;2;8.98041250611838
18783002;4;2;99.9514229233798
19083614;1;1;210.066152602383
21754764;4;1;31.0101034342688
19764377;2;1;22.4516390268376
18802154;4;1;637.233888046682
19453389;4;1;20.5186311345487
20775287;4;1;8.0636823225944
20775287;11;1;8.0636823225944
